State,Year,Production.Coal,Consumption.Commercial.Coal,Consumption.Commercial.Distillate Fuel Oil,Consumption.Commercial.Geothermal,Consumption.Commercial.Hydropower,Consumption.Commercial.Kerosene,Consumption.Commercial.Petroleum,Consumption.Commercial.Natural Gas,Consumption.Commercial.Solar,Consumption.Commercial.Wind,Consumption.Commercial.Wood,Consumption.Electric Power.Coal,Consumption.Electric Power.Distillate Fuel Oil,Consumption.Electric Power.Natural Gas,Consumption.Electric Power.Wood,Consumption.Industrial.Coal,Consumption.Industrial.Distillate Fuel Oil,Consumption.Industrial.Geothermal,Consumption.Industrial.Hydropower,Consumption.Industrial.Kerosene,Consumption.Industrial.Petroleum,Consumption.Industrial.Natural Gas,Consumption.Industrial.Other Petroleum Products,Consumption.Industrial.Solar,Consumption.Industrial.Wind,Consumption.Industrial.Wood,Consumption.Refinery.Coal,Consumption.Refinery.Distillate Fuel Oil,Consumption.Refinery.Natural Gas,Consumption.Residential.Coal,Consumption.Residential.Distillate Fuel Oil,Consumption.Residential.Geothermal,Consumption.Residential.Kerosene,Consumption.Residential.Petroleum,Consumption.Residential.Natural Gas,Consumption.Residential.Wood,Consumption.Transportation.Coal,Consumption.Transportation.Distillate Fuel Oil,Consumption.Transportation.Petroleum,Consumption.Transportation.Natural Gas,Expenditure.Commercial.Coal,Expenditure.Commercial.Distillate Fuel Oil,Expenditure.Commercial.Kerosene,Expenditure.Commercial.Petroleum,Expenditure.Commercial.Natural Gas,Expenditure.Electric Power.Coal,Expenditure.Electric Power.Distillate Fuel Oil,Expenditure.Electric Power.Natural Gas,Expenditure.Industrial.Coal,Expenditure.Industrial.Distillate Fuel Oil,Expenditure.Industrial.Kerosene,Expenditure.Industrial.Petroleum,Expenditure.Industrial.Natural Gas,Expenditure.Industrial.Other Petroleum Products,Expenditure.Residential.Coal,Expenditure.Residential.Distillate Fuel Oil,Expenditure.Residential.Kerosene,Expenditure.Residential.Petroleum,Expenditure.Residential.Natural Gas,Expenditure.Residential.Wood,Expenditure.Transportation.Coal,Expenditure.Transportation.Distillate Fuel Oil,Expenditure.Transportation.Petroleum,Expenditure.Transportation.Natural Gas,Price.Commercial.Coal,Price.Commercial.Distillate Fuel Oil,Price.Commercial.Kerosene,Price.Commercial.Petroleum,Price.Commercial.Natural Gas,Price.Electric Power.Coal,Price.Electric Power.Distillate Fuel Oil,Price.Electric Power.Natural Gas,Price.Industrial.Coal,Price.Industrial.Distillate Fuel Oil,Price.Industrial.Kerosene,Price.Industrial.Petroleum,Price.Industrial.Natural Gas,Price.Industrial.Other Petroleum Products,Price.Transportation.Coal,Price.Transportation.Distillate Fuel Oil,Price.Transportation.Petroleum,Price.Transportation.Natural Gas
Alaska,2011,33524,9432,10060,88,0,104,11438,19647,0,0,288,5976,3275,42344,0,73,19095,0,0,2,63400,253842,26391,0,0,111,0,280,36424,0,8040,126,142,8682,20521,2232,0,44100,181091,3464,36,269.4,3.1,310.2,156.9,23.3,76,210.4,0.3,556.6,0,958,0,0,0,213.7,4.3,235.5,177.7,14.4,0,1364.5,4926.2,0.1,3.82,26.78,30.13,27.12,7.99,3.9,23.21,4.97,3.65,29.58,27.22,26.09,0,0,0,30.94,27.2,9.76
Alaska,2012,31332,9201,8541,85,0,79,9806,20135,0,0,252,6301,2943,40266,0,19,23392,0,0,1,63389,261160,22644,0,0,111,0,227,36702,0,7819,101,41,8362,21634,1865,0,36765,163055,4032,37.1,236.9,2.5,269.5,161,25.8,79.6,171.8,0.1,634.9,0,1062.6,0,0,0,217.6,1.3,235.1,181.1,13.4,0,1176.1,4560.5,0.1,4.04,27.74,31.57,27.48,7.99,4.09,27.04,4.27,3.95,27.41,28.09,26.23,0,0,0,31.99,27.97,10.93
Alaska,2013,24917,8939,6743,85,0,27,7965,18711,0,0,292,5864,3226,34003,0,16,24346,0,0,1,61393,260132,21364,0,0,111,0,81,2982,0,6917,101,27,7312,19233,2434,0,31986,151405,554,43.7,184.7,0.9,214.9,155.9,28.8,76.7,160.6,0.1,664.9,0,1038.7,8.9,0,0,190.3,0.8,202.9,170.1,17.2,0,1012,4097.7,0.1,4.89,27.38,31.2,26.98,8.33,4.91,23.77,4.72,4.72,27.4,27.39,26,8.15,0,0,31.64,27.06,8.33
Alaska,2014,22944,8316,7287,85,0,16,8418,17942,0,0,305,9892,2922,31986,0,17,23176,0,0,2,55361,261256,17532,0,0,114,0,52,3748,0,6654,101,33,7075,17751,2463,0,33070,152950,337,40.1,192.8,0.5,220.3,148.8,48.5,67.1,161.6,0.1,666,0,999.3,8.8,0,0,178.9,1,194.4,161.6,16.9,0,1020.4,3989.3,0.1,4.83,26.45,31.05,26.17,8.29,4.91,22.98,5.05,4.85,28.8,25.59,26.45,7.96,0,0,30.86,26.08,8.29
Alaska,2015,17747,8486,8756,85,0,17,10930,18491,0,0,862,11009,3347,30230,0,17,24013,0,0,1,51564,265996,12916,0,0,114,0,63,3367,0,7770,101,38,8163,18593,5889,0,34276,160028,626,42.8,167.6,0.3,217.7,148,55.3,57.3,163.1,0.1,516.8,0,812.4,10.3,0,0,146.6,0.6,157.4,179.1,27.9,0,748.7,2849.1,0.1,5.04,19.14,16.01,19.91,8,5.03,17.12,5.4,4.98,21.58,15.41,21.05,6.85,0,0,21.84,17.8,8
Alaska,2016,13942,6952,5951,85,1552,21,7404,15970,5,0,1132,9644,4645,28232,0,17,19902,0,0,1,48277,268421,13885,0,0,114,0,69,3421,0,7173,101,60,7581,17806,6389,0,26589,152019,454,48.8,89.5,0.3,116.6,133,50.8,67,187.7,0.1,324.7,0,566.4,4.3,0,0,112.9,0.8,123.2,174.5,25.9,0,494.7,2263.3,0.1,7.01,15.05,12.76,15.75,8.33,5.27,14.43,6.65,5.22,16.37,12.28,16.5,5.05,0,0,18.61,14.89,8.33
Alaska,2017,14365,7144,6568,85,1678,0,7772,15355,6,0,996,9214,5068,28992,0,18,11403,0,0,1,41045,279204,14153,0,0,70,0,63,3497,0,7755,101,0,8202,20000,5430,0,28258,155030,349,54.7,113.3,0,138.2,152.2,50.6,81.4,204.8,0.1,199.9,0,446.4,2.9,0,0,139.2,0,153.3,213,24.6,0,604.7,2668.1,0,7.66,17.25,15.96,17.78,9.91,5.49,16.06,7.07,5.41,17.63,15.36,16.64,4.69,0,0,21.4,17.21,9.91
Alaska,2018,13752,6931,7422,85,1599,0,8696,14100,9,0,892,10377,4859,25364,0,17,12271,0,0,0,33258,288131,14409,0,0,70,0,75,3245,0,6396,101,0,6855,18108,5942,0,34277,161677,551,54.1,151.5,0,180.5,144.7,58.3,86.3,170.6,0.1,252,0,415.6,14.8,0,0,133.9,0,148.9,204.5,29.8,0,879.4,3463.8,0,7.81,20.42,23.06,20.75,10.27,5.62,17.76,6.73,5.49,20.66,19.18,22.14,5.97,0,0,25.66,21.42,10.27
Alaska,2019,14867,6568,7309,85,1161,0,8622,14365,11,0,801,11035,5016,24442,0,17,9066,0,0,0,37406,297448,14609,0,0,70,0,46,3319,0,6574,101,0,6971,17698,5536,0,36849,162456,344,51.3,123.5,0,151.7,144.1,62.5,79,191.3,0.1,150,0,421,73.6,0,0,132.5,0,144,199.4,26.7,0,909.1,3338,0,7.82,16.9,21.53,17.6,10.03,5.66,15.74,7.83,5.56,16.63,17.91,18.51,5.93,0,0,24.67,20.55,0
Alabama,1960,318818,2801,1538,0,0,1670,7558,18098,0,0,410,175259,0,9706,0,209886,14626,0,275,3338,55728,112771,2517,0,0,23598,0,0,0,4031,209,0,923,7997,42265,21672,3422,15039,164727,7866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1961,316466,1930,771,0,0,1055,6391,27549,0,0,384,200345,0,8484,0,176644,10326,0,262,1157,54469,107707,2586,0,0,25559,0,0,0,2777,104,0,583,8089,39942,20227,759,14048,163413,7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1962,315608,3106,1045,0,0,612,6338,30117,0,0,361,233102,1,6452,0,185794,10812,0,257,879,54560,112263,2781,0,0,26557,0,0,0,4470,142,0,338,8150,43659,19040,705,16904,170339,8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1963,302842,3273,1036,0,0,913,6010,34017,0,0,339,255668,0,5671,0,178375,10290,0,259,1272,58777,111969,2332,0,0,27503,0,0,0,4520,140,0,504,8999,48930,17922,629,18482,178005,10761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1964,353712,1522,1410,0,0,1127,7693,35614,0,0,314,253455,0,4318,0,201218,15031,0,255,2505,60922,125313,2697,0,0,29464,0,0,0,2101,191,0,623,10010,53251,16564,704,17771,178021,11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1965,363440,1051,1020,0,0,1733,7818,33050,0,0,289,298001,0,5750,0,231982,11431,0,257,2460,56659,136024,2799,0,0,32061,0,0,0,1393,138,0,958,9826,49720,15291,715,17996,187605,12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1966,348419,1100,1114,0,0,2798,9600,32672,0,0,272,337357,0,7219,0,242863,11089,0,265,6105,58215,138132,2783,0,0,34486,0,0,0,1459,151,0,1547,11932,49258,14345,677,17595,192702,13474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1967,379465,958,881,0,0,1271,8097,31343,0,0,254,327877,0,7981,0,249499,8881,0,262,3501,57893,160083,3563,0,0,35570,0,0,0,1270,119,0,703,11579,46955,13227,559,13825,199779,15693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1968,402842,1010,1064,0,0,1650,10098,35896,0,0,236,358868,0,11843,0,256648,10338,0,257,3653,57088,177580,3381,0,0,40334,0,0,0,1286,144,0,912,15302,53414,12350,523,25843,224074,17957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1969,427738,1367,1160,0,0,2513,11989,38505,0,0,214,365977,28,15244,0,271960,12943,0,257,5045,73049,179389,3442,0,0,41813,0,0,0,1740,157,0,1389,18098,56613,11318,422,28509,234132,21071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1970,503797,1339,1538,0,0,2417,12170,37378,0,0,194,380738,152,15923,0,291403,16504,0,259,3674,71824,176457,3717,0,0,41882,0,56,9457,1704,208,0,1336,17619,57508,10303,420,31179,247584,20485,0.4,1.5,1.8,18.6,21.8,98.6,0.1,4.2,115.2,11.4,2.7,62.5,54.2,1.6,1.4,0.3,2.2,37.6,63,1.6,0.1,41.3,608.3,0,0.28,0.97,0.75,1.53,0.58,0.26,0.81,0.26,0.4,0.69,0.75,0.92,0.32,1.3,0.28,1.33,2.46,0
Alabama,1971,439720,1288,1513,0,0,1596,11859,37793,0,0,180,357495,551,10296,0,265723,15549,0,259,2981,70924,168925,3715,0,0,44307,0,29,11338,1238,205,0,883,18308,56568,9580,311,33782,259681,21255,0.5,1.6,1.3,19.8,24,123.7,0.5,3.2,119.2,11.5,2.4,67.2,59.6,2.1,1.2,0.3,1.5,40,65.1,1.5,0.1,45.6,651.8,0,0.4,1.05,0.8,1.67,0.64,0.35,0.92,0.31,0.45,0.74,0.8,0.99,0.38,1.5,0.4,1.35,2.51,0
Alabama,1972,510021,1613,2402,0,0,1087,12912,38548,0,0,169,389135,2898,2836,0,277519,21769,0,261,2179,84250,171007,4201,0,0,49639,0,175,13145,1217,326,0,601,19817,55052,8927,252,43047,280918,19657,0.6,2.5,0.9,21.7,27.4,147.9,2.7,1,136.7,16.1,1.7,78.7,64.5,2.3,1.2,0.4,1,42.8,67.6,1.4,0.1,61.2,724.8,0,0.37,1.05,0.8,1.68,0.71,0.38,0.93,0.34,0.49,0.74,0.8,1.01,0.41,1.52,0.37,1.42,2.58,0
Alabama,1973,453403,1430,2870,0,0,2535,14302,34084,0,0,157,429629,4637,4452,0,256588,25416,0,262,2754,101437,163760,4339,0,0,50637,0,234,13435,840,389,0,1401,19015,57295,8290,164,50672,307016,20367,0.6,3.3,2.2,24,24.4,180.9,4.1,1.6,151.1,20.5,2.4,101.3,68.9,2.6,1,0.6,2.7,73.4,76.2,1.5,0.1,88.6,824.6,0,0.4,1.16,0.88,1.68,0.72,0.42,0.89,0.36,0.59,0.82,0.88,1.04,0.46,1.64,0.4,1.75,2.69,0
Alabama,1974,463397,577,3379,0,0,1409,12482,36330,0,0,172,410144,3691,5161,0,242301,26498,0,258,1764,105886,164452,4885,0,0,49175,0,336,13149,272,458,0,779,15196,56647,9116,111,53742,330751,19864,0.5,6.4,2.6,34.4,30.9,306.8,7.5,4.4,282.8,45,3.3,184.5,84.6,4.5,0.5,1,2.3,59.3,85.4,2.6,0.1,146.5,1184.6,0,0.83,1.89,1.86,2.75,0.85,0.75,2.04,0.85,1.17,1.72,1.86,1.83,0.56,2.55,0.83,2.73,3.58,0
Alabama,1975,534693,323,3185,0,0,1370,11843,34406,0,0,201,400747,2995,6192,0,238820,26069,0,257,1686,112578,160004,8385,0,0,46818,0,371,16697,138,432,0,757,13983,53826,10595,35,52930,345773,17320,0.3,7.1,3.1,34.8,35.9,367.5,6.5,6.7,332.8,52.4,3.8,218.2,102.4,6.6,0.3,1.1,2.5,58.9,82,3.2,0,154.6,1268,0,1.07,2.22,2.24,2.94,1.04,0.92,2.16,1.08,1.39,2.04,2.24,2.09,0.73,2.99,1.07,2.92,3.67,0
Alabama,1976,508453,202,5196,0,0,1203,14446,35408,0,0,223,412962,3677,4537,0,218834,38893,0,261,1364,133172,125940,9681,0,0,50843,0,396,12151,82,704,0,665,15969,58451,11816,16,57977,364717,8422,0.2,12.8,2.9,45.3,55,415,8.7,7.5,315.9,85.6,3.3,266.3,119,11.5,0.2,2,2.4,65.3,113.1,3.8,0,178.8,1462.5,0,1.21,2.45,2.44,3.13,1.55,1,2.36,1.65,1.44,2.22,2.44,2.15,1.07,3.65,1.21,3.08,4.01,0
Alabama,1977,505588,470,4703,0,0,1615,14902,35285,0,0,244,435802,4890,4411,0,192946,40534,0,255,2163,150395,140417,11268,0,0,53595,0,910,15197,183,638,0,893,17099,58121,12866,11,64473,385050,10482,0.6,13.5,4.4,53.7,62.7,493.3,13,7.7,366.4,105.8,6,340.8,154.4,13.4,0.4,2.1,3.4,79.8,130.5,4.7,0,215.4,1656.5,0,1.31,2.86,2.75,3.61,1.78,1.13,2.67,1.75,1.9,2.67,2.75,2.44,1.29,3.92,1.31,3.34,4.3,0
Alabama,1978,492162,3353,4211,0,0,2014,13729,30528,0,0,220,392228,6263,7899,0,180998,40147,0,248,2770,148547,136735,11835,0,0,54799,0,385,17992,1002,571,0,1113,14357,58646,11541,0,68844,394256,11160,4.9,12.6,6.3,50.3,62,522.4,17.1,16.5,313.1,113.9,8.7,351.1,184.9,13.4,2.9,2,4.7,70.2,154.1,4.5,0,227,1747.2,0,1.47,2.98,3.14,3.67,2.03,1.33,2.73,2.08,1.73,2.87,3.14,2.56,1.6,3.84,0,3.3,4.43,0
Alabama,1979,579943,2944,3842,0,0,1395,10807,37675,0,0,226,444153,631,7773,0,222376,28129,0,256,4275,130962,178755,12574,0,0,55728,0,486,17662,736,521,0,771,9058,53905,11920,0,54576,339665,13377,4.6,16.3,6.5,53.5,102,661.8,2.6,17.7,385.3,100.8,19.9,383.8,316.4,18.8,2,2.4,5.2,67,191.8,6.6,0,259.7,2133.1,0,1.56,4.24,4.64,4.95,2.71,1.49,4.14,2.28,1.73,3.65,4.64,3.27,2.27,5.95,0,4.76,6.28,0
Alabama,1980,633365,4331,3734,0,0,998,9347,29480,0,0,406,468503,762,1566,0,187039,19551,0,246,4984,97724,176253,12656,0,0,124282,0,474,18056,1151,76,0,1123,9656,54087,16346,0,64360,332873,17008,7.5,23.2,5.9,59,96.5,755.2,4.8,4.1,353.9,100.8,29.5,384,364.1,25.5,3.4,0.5,10.2,76.3,211.7,12.6,0,449.8,2923.8,0,1.73,6.22,5.91,6.31,3.27,1.61,6.35,2.62,1.89,5.28,5.91,4.44,2.46,8.02,0,6.99,8.78,0
Alabama,1981,592489,1748,5800,0,0,323,10890,27810,0,0,448,468052,561,2019,0,159772,26470,0,248,1610,99847,180416,10978,0,0,124437,51,256,19337,384,99,0,1049,9915,51971,18621,0,71593,323286,18830,3.5,45.2,2.3,83,109.4,882.7,4.4,5.8,324.9,171.2,11.5,531.8,472.2,48.7,1.4,0.8,11.7,82.8,239.6,17.6,0,612.7,3318.9,0,1.98,7.79,7.15,7.62,3.93,1.89,7.8,2.9,2.03,6.53,7.15,5.78,3.05,9.36,0,8.56,10.27,0
Alabama,1982,645392,2467,1382,0,0,1877,8541,27211,0,0,584,374650,372,1507,0,133437,22512,0,248,4905,104176,158747,11947,0,0,117757,558,102,19906,505,319,0,3028,10838,49372,25786,0,65246,316432,16650,5,10.1,13.2,59.1,124.8,760.9,2.6,4.5,278.8,143.8,34.5,517.1,538.3,40.1,1.7,2.6,33.3,103.3,262.4,23.7,0,528.7,3076.9,0,2.02,7.32,7.03,6.91,4.59,2.03,7.12,3,2.1,6.42,7.03,5.43,4.03,8.37,0,8.1,9.72,0
Alabama,1983,577139,2705,5558,0,0,535,10978,27674,0,0,469,411449,746,611,0,117927,24953,0,249,1771,80716,137960,8692,0,0,131272,85,49,17785,515,263,0,3410,12581,50093,20679,0,58100,310549,13665,5.2,34.1,4.2,73,144.5,831.5,4.7,1.9,232.2,159.5,12.6,437.5,500.1,36,1.8,1.3,26.7,110.5,300.4,18.4,0,409.4,2634,0,1.93,6.13,7.83,6.65,5.22,2.02,6.28,3.13,1.97,6.4,7.12,5.79,4.34,8.23,0,7.05,8.48,0
Alabama,1984,657109,2812,4399,0,0,77,8294,28473,0,0,634,427931,418,400,0,153205,19750,0,247,176,75748,145014,10635,0,0,130418,1023,29,16925,660,208,0,455,7242,52186,28261,0,58464,323849,13581,5.2,27,0.6,56.2,150,872.1,2.6,1.3,294.2,126.4,1.3,400.1,518.4,37.6,2.2,1.6,3.5,63.6,316.5,25.6,0,399.3,2707.7,0,1.83,6.14,7.6,6.78,5.27,2.04,6.15,3.26,1.93,6.41,7.2,5.8,4.23,8.26,0,6.83,8.36,0
Alabama,1985,676254,2345,5316,0,0,89,12567,26810,0,0,692,519481,514,1185,0,140403,15127,0,248,110,67524,142950,9456,0,0,127777,725,11,15535,661,139,0,411,7372,45354,29112,0,63485,322061,11496,4.4,32.6,0.6,70.9,141.3,1049.4,3.1,3.8,272.2,92,0.8,360.2,498.5,37.7,2.1,1.1,2.9,61.8,280.1,25.4,0,415.1,2690.7,0,1.86,6.13,6.93,5.64,5.27,2.02,6,3.17,1.95,6.09,6.95,5.78,4.09,8.8,0,6.54,8.35,0
Alabama,1986,634516,2452,4190,0,0,162,12176,26025,0,0,778,521961,389,1150,0,135380,17645,0,248,210,67322,126605,10764,0,0,128062,0,19,17239,732,167,0,363,8334,46269,26518,0,62976,337078,10178,4.3,15,0.8,49,135.7,996.9,1.4,2.8,241.5,64.8,1,301.5,366.8,23.7,2.1,0.9,1.7,65.7,291.3,18.5,0,400.1,2249.1,0,1.76,3.59,4.74,4.03,5.21,1.91,3.49,2.47,1.78,3.67,4.78,5.08,3.54,6.65,0,6.35,6.67,0
Alabama,1987,627490,2560,4191,0,0,277,11785,23119,0,0,736,507136,339,1554,0,150217,16288,0,247,159,80046,127097,14714,0,0,125357,0,43,16340,765,109,0,338,9707,50689,21647,0,72424,358847,12154,4.2,16.9,1.6,52.2,122.7,975.7,1.4,3.3,251.7,69.7,0.7,307.7,312.1,28,2.2,0.6,2,82.9,325.9,14.4,0,487.3,2485.1,0,1.63,4.04,5.95,4.43,5.31,1.92,4.03,2.1,1.68,4.29,4.33,4.52,3.01,7.57,0,6.73,6.93,0
Alabama,1988,649791,2975,4159,0,0,72,13425,26300,0,0,812,486602,1012,2674,0,162301,16231,0,245,119,77277,151443,14884,0,0,129255,0,9,18650,839,156,0,733,9951,50326,23102,0,82118,362056,12465,4.8,15.1,0.6,50.5,135,947.4,3.7,5.5,268.5,61.8,0.4,274.9,367.2,25.4,2.2,0.8,6.3,81.5,318.4,15.5,0,526.4,2487.3,0,1.6,3.63,8.55,3.76,5.13,1.95,3.67,2.07,1.65,3.81,3.74,4.21,2.92,6.35,0,6.41,6.87,0
Alabama,1989,680322,1368,5060,0,0,82,13240,27264,0,0,1892,534473,1257,2966,25779,145941,21335,0,0,98,77445,159860,14522,0,0,111106,0,49,18117,364,141,11,461,10523,49563,23356,0,96371,385450,13940,2.3,21,0.6,66.8,136.6,996.8,5.2,6.5,249.2,96.1,0.5,321.3,397,26,1,0.8,3.3,95.9,301.7,17.3,0,680.5,2873,0,1.65,4.15,7.26,5.05,5.01,1.86,4.14,2.2,1.71,4.51,5.12,4.88,2.93,7.05,0,7.06,7.45,0
Alabama,1990,707762,2059,4305,0,0,62,12894,24992,0,0,1654,536617,773,5656,26014,143304,26678,0,0,87,79009,160019,12194,0,0,97693,0,32,18857,515,101,13,215,9098,46728,15130,0,93843,381139,15063,3.4,23.5,0.6,74.3,131.9,989,4.3,12.2,251.6,154.1,0.6,385.1,402.3,26.5,1.4,0.7,1.9,99.6,298.3,20.9,0,759.4,3214,0,1.64,5.47,8.97,5.76,5.28,1.84,5.57,2.16,1.76,5.78,7.15,5.55,3.07,7.78,0,8.09,8.43,0.72
Alabama,1991,662161,336,4312,0,0,85,9653,24353,0,0,1726,578024,948,5262,25904,145487,23803,0,0,118,80370,167875,12471,0,0,96537,0,27,21247,74,80,14,345,7977,47398,15862,0,94009,387603,16928,0.6,20.6,0.5,58.2,136.1,1046.2,4.9,9.8,252.8,119.6,0.7,383.6,402.4,29.5,0.2,0.5,2.2,96.7,325.2,21,0,711.6,3114.8,0,1.64,4.77,6.35,6.03,5.59,1.81,5.12,1.87,1.74,5.03,6,5.39,2.92,8.27,0,7.57,8.04,0
Alabama,1992,623932,1759,4522,0,0,99,8118,25941,0,0,1821,607891,821,4953,24696,165617,23688,0,0,201,79850,187025,11273,0,0,102814,0,40,24516,386,47,15,172,7450,51038,16642,0,95652,395758,19168,2.8,20,0.9,52.1,144.1,1049.8,3.8,11,282.3,113.3,1,342.1,445.8,30.7,1,0.3,1.6,82,334.6,20.1,0,738.7,3179,0.1,1.61,4.43,9.12,6.42,5.55,1.73,4.6,2.23,1.7,4.79,5.02,4.87,2.99,10.19,0,7.72,8.03,6.29
Alabama,1993,600869,796,4465,0,0,76,8337,26499,0,0,1707,670402,757,6270,24569,141575,22316,0,0,133,83083,200942,11483,0,0,133378,0,26,26360,175,70,16,245,9663,52916,12681,0,94663,397587,16046,1.3,19.2,0.4,53.8,159.2,1179.9,3.2,16.3,240.8,104.1,0.6,362.7,512,27.3,0.5,0.4,1.4,97,364.6,15,0,734.9,3211.7,0.1,1.59,4.3,5.72,6.45,6.01,1.76,4.25,2.6,1.7,4.67,4.68,4.97,3.18,9.18,0,7.76,8.08,4.47
Alabama,1994,568577,221,5467,0,0,61,9250,26297,0,0,1634,627361,1279,5664,23161,146182,26118,0,0,181,90894,200735,12251,0,0,172844,0,35,26220,39,66,14,165,9374,51252,12037,0,104012,416411,15373,0.3,21.8,0.4,52.6,162.9,1048.9,5.1,13.3,247.1,115.1,0.9,362.8,509.4,28.5,0.1,0.4,1.2,97.4,368.5,13.8,0,793.7,3335,0.1,1.57,3.99,7.4,5.68,6.19,1.67,4.02,2.34,1.69,4.41,4.85,4.54,3.16,9.86,0,7.63,8.01,4.12
Alabama,1995,607150,154,3748,0,0,54,7602,26993,0,0,1650,684013,1053,9013,20558,144087,25590,0,0,254,85941,224703,11501,0,0,182925,0,39,27918,23,61,15,376,9745,51016,12037,0,107209,434016,20676,0.2,15.3,0.6,48.1,152.2,1067.1,4,17.8,248.1,112.2,1.2,359,523.7,27.4,0.1,0.3,3.8,101.1,340.1,13.5,0,816.9,3553.3,0.1,1.59,4.08,10.22,6.32,5.64,1.56,3.76,1.98,1.72,4.39,4.63,4.71,2.88,10.29,0,7.62,8.19,3.41
Alabama,1996,607031,954,3236,0,0,53,7167,29961,0,0,1714,739554,1745,7772,20071,150104,29603,0,0,272,96013,221847,12841,0,0,169464,0,61,27437,130,59,16,361,9967,58395,12500,0,102871,424561,19808,1.5,15.8,0.2,52.4,179.5,1141.1,7.8,22.4,262.5,156.3,1.6,437.3,636.5,25.1,0.3,0.3,1.6,115.6,408.1,16.1,0,862.9,3707.9,0.1,1.62,4.89,4.47,7.31,5.99,1.54,4.46,2.88,1.75,5.29,5.82,5.22,3.52,13.4,0,8.39,8.73,2.83
Alabama,1997,600683,1596,3127,0,0,50,7157,33701,0,0,1098,718690,1340,12184,18537,146781,25652,0,0,344,88296,219460,13153,0,0,151270,0,43,27664,197,233,17,325,10387,50505,6570,0,103840,418095,21605,2.6,14.6,0.3,53,225.9,1103.8,5.4,33.8,258,128.6,1.8,394.1,637.6,24.3,0.5,1.3,2,119.6,404.9,8.4,0,850.1,3705.5,0.1,1.63,4.66,6.15,7.4,6.7,1.54,4.05,2.77,1.76,5.02,5.25,5.22,3.5,13.28,0,8.19,8.86,2.32
Alabama,1998,568308,204,3300,0,0,119,6876,26721,0,0,959,729588,2752,28573,18181,126661,21683,0,0,224,73337,217509,11444,0,0,180514,0,72,33288,25,35,18,228,8730,48384,5839,0,102627,427195,20789,0.3,11.8,1.1,42.4,170.9,1148.9,7.9,70.7,213.6,84.2,0.9,301.8,551.7,23.5,0.1,0.2,2.1,93.8,382.1,6.5,0,738.5,3306,0.1,1.59,3.57,9.38,6.17,6.4,1.57,2.88,2.48,1.69,3.9,3.83,4.7,3.17,10.11,0,7.2,7.74,1.9
Alabama,1999,477574,524,3318,0,0,32,9407,28570,0,0,1008,744481,1725,25950,12184,121436,21731,42,0,192,78807,227420,11867,0,0,187415,0,57,31492,71,38,20,249,15542,44176,5992,0,113196,430949,22965,0.8,14,0.3,68,184.2,1098.9,5.6,76.6,197.5,97.1,0.9,343.8,594.6,28.7,0.2,0.2,2.1,169,355.7,6.8,0,860.6,3600,0.5,1.6,4.22,8.35,7.23,6.45,1.48,3.26,2.95,1.63,4.48,4.74,4.95,3.3,10.78,0,7.6,8.35,7.36
Alabama,2000,472699,1194,4351,0,0,52,10784,26706,0,0,1079,786188,2729,43363,3264,116652,17097,42,0,126,80942,225183,10469,0,0,188946,0,67,28742,148,71,20,262,16423,49529,6453,0,118941,448856,23693,1.8,29.4,0.5,104.6,196.7,1116.2,17.8,189.7,183.1,119.5,1,449.8,770.5,27.8,0.4,0.6,2.7,236.1,436,11,0,1220.3,4811.6,0.4,1.52,6.75,10.38,9.7,7.37,1.42,6.52,4.37,1.57,7.02,7.95,6.2,4.28,13.26,0,10.26,10.72,5.93
